"Single Room at Taman Stulang Laut, Johor Bahru","johor","Taman Stulang Laut, Johor Bahru","RM 300.00","2019-06-28","24/06/2019","7","7416003"
"Single Room at Nusa Bayu, Iskandar Puteri","johor","Nusa Bayu, Iskandar Puteri","RM 300.00","2019-06-28","24/06/2019","7","7415706"
"Master Room at Johor Bahru, Johor","johor","Taman Kolam Air, Johor Bahru","RM 600.00","2019-06-28","24/06/2019","7","7379294"
"Middle Room at Taman Pasir Putih, Pasir Gudang","johor","Taman Pasir Putih, Pasir Gudang","RM 250.00","2019-06-28","24/06/2019","7","7415870"
"Middle Room at Taman Desa Tebrau, Johor Bahru (Near HSI, Ikea, Jusco, Toppen Shopping Mall)","johor","Taman Desa Tebrau, Johor Bahru","RM 450.00","2019-06-28","24/06/2019","7","7415759"
"Middle Room at Seasons Luxury Apartments, Johor Bahru","johor","Seasons Luxury Apartments, Johor Bahru","RM 750.00","2019-06-28","24/06/2019","7","7415739"
"Bukit Indah (Johor Bahru) Middle Room for RENT, Gated & Guarded","johor","Bukit Indah, Johor Bahru","RM 550.00","2019-06-28","24/06/2019","7","7415935"
"Middle Room at Seasons Luxury Apartments, Johor Bahru","johor","Seasons Luxury Apartments, Johor Bahru","RM 750.00","2019-06-28","24/06/2019","7","7415933"
"Middle Room at Bukit Indah, Johor Bahru","johor","Bukit Indah, Johor Bahru","RM 850.00","2019-06-28","24/06/2019","7","7415994"
"Single Room at Sky Habitat, Johor Bahru","johor","Sky Habitat, Johor Bahru","RM 650.00","2019-06-28","24/06/2019","7","7415738"
"Master Room at Taman Johor, Johor Bahru","johor","Taman Johor, Johor Bahru","RM 1400.00","2019-06-28","24/06/2019","7","7416175"
"Middle Room at SuriaMas Suites, Johor Bahru","johor","SuriaMas Suites, Johor Bahru","RM 650.00","2019-06-28","24/06/2019","7","7415745"
"[New Room, New Fasilites] at The Zizz. Offer Offer !!","selangor","The Zizz, Damansara Damai","RM 600.00","2019-06-28","27/06/2019","7","7417397"
"Master Room at Palm Spring, Kota Damansara","selangor","Palm Spring, Kota Damansara","RM 850.00","2019-06-28","27/06/2019","7","7418024"
"Master Room at The Zizz WITH PRIVATE TV INSIDE ROOM !! COMFY, SAFE & AFFORDABLE","selangor","The Zizz, Damansara Damai","RM 600.00","2019-06-28","27/06/2019","7","7417386"
"Middle Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 850.00","2019-06-28","27/06/2019","7","7384936"
"Middle Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 688.00","2019-06-28","27/06/2019","7","7393708"
"Middle Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 700.00","2019-06-28","27/06/2019","7","7389912"
"Include Utility, Internet & Cleaning - SS2 Middle Room","selangor","SS2, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7417995"
"5 MINUTE DISTANCE TO MRT & KTM SUNGAI BULUH AT THE ZIZZ","selangor","The Zizz, Damansara Damai","RM 600.00","2019-06-28","27/06/2019","7","7417412"
"Single Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 590.00","2019-06-28","27/06/2019","7","7414622"
"FREE aircond, FREE utilities, wifi, cleaning service, fully furnish, next to HELP College","selangor","Damai Apartment, Subang Bestari","RM 650.00","2019-06-28","27/06/2019","7","7417993"
"???????????????Pacific Place, short walk to LRT","selangor","Ara Damansara, Petaling Jaya","RM 900.00","2019-06-28","27/06/2019","7","7418009"
"Single Room with window at PJS 7/7H, Bandar Sunway","selangor","PJS 7, Bandar Sunway","RM 900.00","2019-06-28","27/06/2019","7","7400229"
"Middle Room at Green Acre Park, Bandar Sungai Long","selangor","Green Acre Park, Bandar Sungai Long","RM 380.00","2019-06-28","27/06/2019","7","7407595"
"Master Room at BU1, Bandar Utama","selangor","BU1, Bandar Utama","RM 699.00","2019-06-28","27/06/2019","7","7383945"
"Middle Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 688.00","2019-06-28","27/06/2019","7","7414733"
"Middle Room at Bandar Utama, Petaling Jaya","selangor","Bandar Utama, Petaling Jaya","RM 640.00","2019-06-28","27/06/2019","7","7394918"
"Middle Room at Bandar Utama, Petaling Jaya","selangor","Bandar Utama, Petaling Jaya","RM 699.00","2019-06-28","27/06/2019","7","7400989"
"Middle Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 650.00","2019-06-28","27/06/2019","7","7384931"
"Single Room at Pacific Place, Ara Damansara","selangor","Pacific Place, Ara Damansara","RM 750.00","2019-06-28","27/06/2019","7","7417996"
"[CONDO THE ZIZZ] FREE SHUTTLE BUS TO LRT & KTM, RENTAL INCLUDED UTILITES","selangor","The Zizz, Damansara Damai","RM 600.00","2019-06-28","27/06/2019","7","7417381"
"NEW ROOM WITH FREE WIFI & H/KEEPING AT THE ZIZZ CONDO!!","selangor","Damansara Damai, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7415379"
"Master Room at SS24 Petaling Jaya, Selangor","selangor","SS24 Petaling Jaya, Selangor","RM 800.00","2019-06-28","27/06/2019","7","7418008"
"Single Room at Kelana Jaya, Petaling Jaya","selangor","Kelana Jaya, Petaling Jaya","RM 400.00","2019-06-28","27/06/2019","7","7396794"
"THE ZIZZ : NEAR KTM & KTM SUNGAI BULUH WITH PRIVATE TV !!","selangor","Damansara Damai, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7416746"
"Include Utility, Internet & Cleaning - SS2 Middle Room","selangor","SS2, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7417992"
"Single Room at Kelana Jaya, Petaling Jaya","selangor","Kelana Jaya, Petaling Jaya","RM 360.00","2019-06-28","27/06/2019","7","7418005"
"Available Room For Rent Kota Damansara Nearby MRT with Wi-Fi","selangor","Seri Utama, Kota Damansara","RM 550.00","2019-06-28","27/06/2019","7","7374949"
"Middle Room at SS2, Petaling Jaya included WIfi, Utility & Cleaning","selangor","SS2, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7417986"
"Available Room FOR Rent Bandar Utama TO Let Nearby 1 Utama & Centrepoint & First City With Wifi","selangor","Bandar Utama, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7392538"
"Single Room at SS2, Petaling Jaya Included Utility Fees, Wifi & Cleaning","selangor","SS2, Petaling Jaya","RM 450.00","2019-06-28","27/06/2019","7","7417990"
"FREE aircond, FREE utilities, wifi, cleaning service, fully furnish, next to HELP College","selangor","Damai Apartment, Subang Bestari","RM 550.00","2019-06-28","27/06/2019","7","7417984"
"Middle room at BU1 Center point","selangor","Bandar Utama, Petaling Jaya","RM 700.00","2019-06-28","27/06/2019","7","7346268"
"Include Utility, Internet & Cleaning - SS2 Middle Room","selangor","SS2, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7417988"
"Master Room at Ara Damansara,Petaling Jaya .......","selangor","Ara Damansara, Petaling Jaya","RM 850.00","2019-06-28","27/06/2019","7","7417952"
"Include Utility, Internet & Cleaning - SS2 Single Room","selangor","SS2, Petaling Jaya","RM 450.00","2019-06-28","27/06/2019","7","7417981"
"Small room rent at Pelangi utama","selangor","Bandar Utama, Petaling Jaya","RM 599.00","2019-06-28","27/06/2019","7","7346285"
"Master Room at SS2, Petaling Jaya included Wifi, Cleanning & Utility Bill","selangor","SS2, Petaling Jaya","RM 750.00","2019-06-28","27/06/2019","7","7417980"
"Small Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 588.00","2019-06-28","27/06/2019","7","7365557"
"Master Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 850.00","2019-06-28","27/06/2019","7","7362861"
"Available Middle Room at SS2, Petaling Jaya Near Mcdonalds & Sea Park & LRT & FREE High Speedy Wifi","selangor","SS2, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7389651"
"???????? pacific place, ara damansara","selangor","Ara Damansara, Petaling Jaya","RM 700.00","2019-06-28","27/06/2019","7","7417949"
"Include Utility, Internet & Cleaning - SS2 Master Room","selangor","SS2, Petaling Jaya","RM 750.00","2019-06-28","27/06/2019","7","7417979"
"Private Bathroom With Wi-Fi Kota Damansara Near The Strand","selangor","Kota Damansara, Petaling Jaya","RM 690.00","2019-06-28","27/06/2019","7","7354088"
"Available Room Rent at Kota Damansara, The Strand , Dataran Sunway & High Speed WiFi","selangor","Kota Damansara, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7375473"
"Middle Room at Kelana Jaya, Petaling Jaya","selangor","Kelana Jaya, Petaling Jaya","RM 500.00","2019-06-28","27/06/2019","7","7417601"
"Available Room For Rent Kota Damansara,Seri Utama Section 5 With Wi-FI","selangor","Kota Damansara, Petaling Jaya","RM 580.00","2019-06-28","27/06/2019","7","7374864"
"THE ARC CYBERJAYA for MALAY MUSLIM FEMALE JULY INTAKE RM325!","selangor","The Arc, Cyberjaya","RM 325.00","2019-06-28","27/06/2019","7","7417817"
"FullY Facilities Rooms At Bandar Utama Near One Utama, KPMG, MRT & Wi-Fi","selangor","Bandar Utama, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7381749"
"Available Middle Room Rent SS2, Petaling Jaya, With housekeeping weekly & FREE WiFI","selangor","SS2, Petaling Jaya","RM 510.00","2019-06-28","27/06/2019","7","7381666"
"Middle Room Rent Bandar Utama TO Let ONE Utama & KPMG","selangor","Bandar Utama, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7392710"
"Middle Room at Pelangi Utama, Bandar Utama","selangor","Pelangi Utama, Bandar Utama","RM 650.00","2019-06-28","27/06/2019","7","7384830"
"Available Room Rent At Bandar Utama,KPMG, 1 Utama ,The First University & Internet ,FullY Facilities","selangor","Bandar Utama, Petaling Jaya","RM 750.00","2019-06-28","27/06/2019","7","7381769"
"Available Full Facilities Rooms At Bandar Utama, Near One Utama, KPMG, MRT & WiFi","selangor","Bandar Utama, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7380744"
"Available Room Rent Kota Damansara Section 5, MRT With WiFI","selangor","Kota Damansara, Petaling Jaya","RM 500.00","2019-06-28","27/06/2019","7","7354089"
"Available Room Rent At Bandar Utama, Petaling Jaya & High Speed WiFI","selangor","Bandar Utama, Petaling Jaya","RM 650.00","2019-06-28","27/06/2019","7","7382924"
"Full Furnished Room The Strand Nearby Surian MRT & GIZA Mall & Wi-Fi","selangor","Kota Damansara, Petaling Jaya","RM 700.00","2019-06-28","27/06/2019","7","7347967"
"Available Room at Bandar Utama, with High Speed Wi-Fi","selangor","Bandar Utama, Petaling Jaya","RM 600.00","2019-06-28","27/06/2019","7","7380385"
"[MALE] EXCLUSIVE PREMIUM SINGLE BEDROOM AT THE GREEN, SEKSYEN 22","selangor","The Greens @ Subang West, Shah Alam","RM 550.00","2019-06-28","27/06/2019","7","7417937"
"Available Middle Room Rent at SS2, Petaling Jaya Near Mcdonalds & Sea Park & LRT","selangor","SS2, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7389598"
"Single Room at APARTMENT PKNS KELANA JAYA","selangor","SS6, Kelana Jaya","RM 250.00","2019-06-28","27/06/2019","7","7417960"
"Full Furnish At Kota Damansara WALKING Dataran Sunway, MRT Surian Station, High Speed WiFi","selangor","Kota Damansara, Petaling Jaya","RM 650.00","2019-06-28","27/06/2019","7","7348018"
"SS2 New Listing Available Room Rent , Free Wifi & Full Facilities","selangor","SS2, Petaling Jaya","RM 500.00","2019-06-28","27/06/2019","7","7371818"
"Kota Damansara Available Room Rent Walking to the Strand [WiFi]","selangor","Kota Damansara, Petaling Jaya","RM 700.00","2019-06-28","27/06/2019","7","7381074"
"Available Room Rent at Kota Damansara Section 5 Seri Utama (WIFI)","selangor","Kota Damansara, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7348471"
"Available Room Available at SS2 For Rent Near With Tropicana Mall With Wi-Fi","selangor","SS2, Petaling Jaya","RM 500.00","2019-06-28","27/06/2019","7","7351976"
"Double Room at Bandar Utama, with Free Wi-Fi , Full Facilities ,Furnished","selangor","Bandar Utama, Petaling Jaya","RM 550.00","2019-06-28","27/06/2019","7","7353269"
