"Kuala Lumpur Traders Square","gombak","Jalan Gombak Setapak","   2,000      ","2019-09-02","26 Aug 2019","11","CAFWJTYI"
"M3 Residency, Gombak","gombak","Jalan Madrasah, Gombak Setia, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   550      ","2019-09-02","25 Aug 2019","11","QSZJNVRV"
"M3 Residency, Gombak","gombak","Jalan Madrasah, Gombak Setia, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   559      ","2019-09-02","01 Sep 2019","11","AEEWAROY"
"KL Traders Square, Kuala Lumpur","gombak","Jalan Gombak, Kampung Kuantan, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   350      ","2019-09-02","25 Aug 2019","11","CQVVNMIZ"
"KL Traders Square, Kuala Lumpur","gombak","Jalan Gombak, Kampung Kuantan, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   450      ","2019-09-02","01 Sep 2019","11","UESTVRGV"
"KL Traders Square, Kuala Lumpur","gombak","Jalan Gombak, Kampung Kuantan, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   750      ","2019-09-02","31 Aug 2019","11","YWIMKDPC"
"Platinum Hill PV6, Setapak","gombak","Jalan Melati Utama","   1,800      ","2019-09-02","27 Aug 2019","11","JEGSAWXZ"
"Taman Melati, Setapak","gombak","Jalan Taman Melati 4, Taman Melati, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   500      ","2019-09-02","23 Aug 2019","11","PHWMWTHF"
"Kenari Apartment","gombak","7-0-2 Kenari Apartment Taman Melati Kl","   1,500      ","2019-09-02","01 Sep 2019","11","FVYNYGOG"
"Studio room","gombak","No.4 unit 4 lorong sulaiman 1 tmn rawiyah sulaiman jaya bt 8 3/4 Gombak utara","   600      ","2019-09-02","31 Aug 2019","11","AMFFFGPR"
"La Villas Condominium, Setapak","gombak","Lorong 1/21b, Taman Setapak, 53000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,300      ","2019-09-02","02 Sep 2019","11","PATZCSSX"
"Platinum Hill PV2, Setapak","gombak","Jalan 4/21D, Melati Utama, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   950      ","2019-09-02","24 Aug 2019","11","WTGXHTXA"
"Platinum Hill PV2, Setapak","gombak","Jalan 4/21D, Melati Utama, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   950      ","2019-09-02","24 Aug 2019","11","RLSBESKV"
"Danau Kota Flat","gombak","E-17-12","   800      ","2019-09-02","23 Aug 2019","11","SMHTRUSC"
