"First Residence, Kepong","kepong","Residensi unggul kepong Japan vista mutiara 1 keeping Batu 52000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,600      ","2019-09-13","06 Sep 2019","43","DLKCDKUJ"
"terrace house, Kepong Baru","kepong","No 91, jalan Antoi, Kepong Baru","   1,400      ","2019-09-13","27 Aug 2019","43","FIHXKCCS"
"The Henge Residence, Kepong","kepong","Jalan Metro Perdana Barat 17, Taman Usahawan Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   500      ","2019-09-13","12 Sep 2019","43","NYFZMTZZ"
"First Residence, Kepong","kepong","Jalan Api Api, Kepong Baru, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,800      ","2019-09-13","04 Sep 2019","43","QMCOZLQW"
"Plaza Metro Prima, Kepong","kepong","Jalan Metro Prima, Taman Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   450      ","2019-09-13","12 Sep 2019","43","AHFLJKGW"
"Casa Magna, Kepong","kepong","Casa Magna Apartment No 2 Jalan Prima 10 Metro Prima Kepong, 52100, Kuala Lumpur, Malaysia","   550      ","2019-09-13","12 Sep 2019","43","BSVJUAYZ"
"The Henge Residence, Kepong","kepong","Jalan Metro Perdana Barat 17, Taman Usahawan Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,800      ","2019-09-13","28 Aug 2019","43","KUSVLRXX"
"Fortune Perdana Lakeside, Kepong","kepong","Jalan Metro Perdana 1, Taman Usahawan Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   580      ","2019-09-13","02 Sep 2019","43","HJIJABQL"
"Fortune Avenue, Kepong","kepong","Fortune Avenue, Jalan Metro Perdana 2, Taman Usahawan, 52100 Kepong, Kuala Lumpur","   2,000      ","2019-09-13","07 Sep 2019","43","BWHVNUEG"
"Mutiara Magna, Kepong","kepong","A-0-3, Mutiara Magna Apartment","   800      ","2019-09-13","03 Aug 2019","43","QFRADZJU"
"Casa Magna, Kepong","kepong","B06-03, Casa Magna Apartment No 2 Jalan Prima 10 Metro Prima Kepong, 52100, Kuala Lumpur, Malaysia","   550      ","2019-09-13","12 Sep 2019","43","TJCSIHUK"
