"Soho at Taman Segamat Jaya, Segamat","johor","Taman Segamat Jaya, Segamat","RM 300.00","2019-06-24","21/06/2019","7","7415262"
"Single Room at Taman Nusa Perintis 2, Iskandar Puteri","johor","Taman Nusa Perintis 2, Iskandar Puteri","RM 450.00","2019-06-24","21/06/2019","7","7415197"
"Master Room at Pasir Gudang, Merdin Bayvue apartment","johor","Pasir Gudang, Johor Bahru","RM 650.00","2019-06-24","21/06/2019","7","7415079"
"Single Room at Bukit Indah, Johor Bahru (free WiFi, utility included)","johor","Bukit Indah, Johor Bahru","RM 340.00","2019-06-24","21/06/2019","7","7415122"
"Middle Room at Taman Universiti, Skudai","johor","Taman Universiti, Skudai","RM 350.00","2019-06-24","21/06/2019","7","7415192"
"Middle Room at Permas Jaya, Johor Bahru","johor","Permas Jaya, Johor Bahru","RM 480.00","2019-06-24","21/06/2019","7","7412679"
"Palazio Condominium Std Room To Let","johor","Johor Bahru, Johor","RM 450.00","2019-06-24","21/06/2019","7","7274353"
"Single Room at Taman Perling, Iskandar Puteri (Near Bukit Indah, Utilities Included)","johor","Taman Perling, Iskandar Puteri","RM 320.00","2019-06-24","21/06/2019","7","7415121"
"Master Room with Air Conditioning at Pulai View","johor","Skudai, Johor Bahru","RM 650.00","2019-06-24","21/06/2019","7","7415102"
"CIQ,JB central,Larkin,Middle Room at SuriaMas Suites, Johor Bahru","johor","SuriaMas Suites, Johor Bahru","RM 700.00","2019-06-24","20/06/2019","7","7374432"
"Fully Furnished Middle Room at Condo D'Inspire Bukit Indah, Johor Bahru","johor","Bukit Indah, Johor Bahru","RM 750.00","2019-06-24","20/06/2019","7","7377633"
"Middle Room at Taman Mutiara Rini Hills 2, Skudai Johor Bahru","johor","Skudai, Johor Bahru","RM 650.00","2019-06-24","20/06/2019","7","7414665"
"Master Room at Taman Ungku Tun Aminah, Skudai","johor","Taman Ungku Tun Aminah, Skudai","RM 650.00","2019-06-24","20/06/2019","7","7414679"
"Master Room at Skudai, Johor Bahru","johor","Skudai, Johor Bahru","RM 650.00","2019-06-24","20/06/2019","7","7414599"
"Single Room at Taman Bestari Indah, Tebrau, Taman Pelangi indah, Ulu Tiram","johor","Taman Bestari Indah, Ulu Tiram","RM 330.00","2019-06-24","19/06/2019","7","7414463"
"Master Room at Taman Bestari Indah, Ulu Tiram","johor","Taman Bestari Indah, Ulu Tiram","RM 530.00","2019-06-24","19/06/2019","7","7414454"
"Middle Room at Bukit Indah, Johor Bahru","johor","Bukit Indah, Johor Bahru","RM 450.00","2019-06-24","19/06/2019","7","7414407"
"Middle Room at Perling Heights, Johor Bahru - Beside straight bus to singapore ( CW3 & CW6 )","johor","Perling Heights, Johor Bahru","RM 500.00","2019-06-24","19/06/2019","7","7414451"
"Room rent at Taman Bestari Indah, Tebrau, Pelangi indah, Ulu Tiram","johor","Taman Bestari Indah, Ulu Tiram","RM 430.00","2019-06-24","19/06/2019","7","7414423"
"Single Room at Batu Pahat, Johor","johor","Batu Pahat, Johor","RM 250.00","2019-06-24","19/06/2019","7","7414329"
"Single Room at Taman Stulang Laut, Johor Bahru (kerja SG)","johor","Taman Stulang Laut, Johor Bahru","RM 350.00","2019-06-24","19/06/2019","7","7414265"
"Middle Room at Nusa Indah (Exit 308A) near to bukit indah's ???","johor","Taman Nusa Indah, Iskandar Puteri","RM 450.00","2019-06-24","19/06/2019","7","7413138"
"Master Room at Taman Ungku Tun Aminah, Skudai","johor","Taman Ungku Tun Aminah, Skudai","RM 650.00","2019-06-24","19/06/2019","7","7413972"
"Room For Rent at Bukit Indah (Near Giant TUAS SINGAPORE Bus stop)","johor","Bukit Indah, Johor Bahru","RM 650.00","2019-06-24","19/06/2019","7","7414189"
"Single Room at Taman Nusa Bestari 2, Iskandar Puteri (Near Bukit Indah, Utilities Included)","johor","Taman Nusa Bestari 2, Iskandar Puteri","RM 300.00","2019-06-24","19/06/2019","7","7414197"
"Middle Room at The Twin Residences, Johor Bahru","johor","The Twin Residences, Johor Bahru","RM 700.00","2019-06-24","19/06/2019","7","7414185"
"Middle Room at Horizon Hills, Iskandar Puteri","johor","Horizon Hills, Iskandar Puteri","RM 850.00","2019-06-24","19/06/2019","7","7414183"
"Middle Room at Taman Tampoi, Johor Bahru","johor","Taman Tampoi, Johor Bahru","RM 550.00","2019-06-24","19/06/2019","7","7414051"
"Middle Room at Tampoi/Skudai/Johor Bahru","johor","Greenfield Regency, Johor Bahru","RM 650.00","2019-06-24","19/06/2019","7","7413349"
"Executive room at Taman Sentosa, Johor Bahru","johor","Taman Sentosa, Johor Bahru","RM 650.00","2019-06-24","19/06/2019","7","7414176"
"Single Room at Horizon Hills, Iskandar Puteri","johor","Horizon Hills, Iskandar Puteri","RM 550.00","2019-06-24","19/06/2019","7","7414182"
"Middle Room at Taman Perling, Iskandar Puteri (Near Bukit Indah, Free Wifi)","johor","Taman Perling, Iskandar Puteri","RM 380.00","2019-06-24","19/06/2019","7","7414193"
"Middle Room at Permas Jaya, Johor Bahru","johor","Permas Jaya, Johor Bahru","RM 850.00","2019-06-24","18/06/2019","7","7413801"
"Seri Orkid Shop-Lot Small Room For Rent RM350 (Including utilities & wifi)","johor","Taman Mutiara Rini, Skudai","RM 350.00","2019-06-24","18/06/2019","7","7413867"
"Room to let at Seri Austin, Tebrau","johor","Seri Austin, Tebrau","RM 550.00","2019-06-24","18/06/2019","7","7412754"
"Single Room at Bukit Indah, Johor Bahru (free WiFi, utility included)","johor","Bukit Indah, Johor Bahru","RM 340.00","2019-06-24","18/06/2019","7","7413521"
"Single Room at Taman Nusa Bestari 2, Iskandar Puteri (Near Bukit Indah, Utilities Included)","johor","Taman Nusa Bestari 2, Iskandar Puteri","RM 300.00","2019-06-24","18/06/2019","7","7413522"
"Suite at Arc @ Austin Hills, Tebrau","johor","Arc @ Austin Hills, Tebrau","RM 1800.00","2019-06-24","18/06/2019","7","7413724"
"Middle Room at Taman Impian, Skudai Near Paradigm Mall","johor","Taman Impian, Skudai","RM 500.00","2019-06-24","18/06/2019","7","7413451"
"JB Town/ Clean & Windy/No Jam/Bills included","johor","Bistari Impian, Johor Bahru","RM 550.00","2019-06-24","18/06/2019","7","7413568"
"Middle Room at Bukit Indah, Johor Bahru","johor","Bukit Indah, Johor Bahru","RM 650.00","2019-06-24","18/06/2019","7","7413505"
"Master Room at Johor Bahru, Johor","johor","Johor Bahru, Johor","RM 750.00","2019-06-24","18/06/2019","7","7395603"
"Single Room at I Residence, Kota Damansara","selangor","I Residence, Kota Damansara","RM 600.00","2019-06-24","24/06/2019","7","7415747"
"Master Room at Gugusan Dedap, Kota Damansara","selangor","Gugusan Dedap, Kota Damansara","RM 550.00","2019-06-24","24/06/2019","7","7416198"
"Available Middle Room To Let at Putra Heights, Subang Jaya & House Cleaning & Free Internet","selangor","Putra Heights, Subang Jaya","RM 500.00","2019-06-24","24/06/2019","7","7381916"
"Master Room at Cyberjaya, Selangor","selangor","Cyberjaya, Selangor","RM 1300.00","2019-06-24","24/06/2019","7","7416486"
"Middle Room at Cyberia SmartHomes, Cyberjaya","selangor","Cyberia SmartHomes, Cyberjaya","RM 420.00","2019-06-24","24/06/2019","7","7415890"
"Single Room at Lagoon Perdana, Bandar Sunway","selangor","Lagoon Perdana, Bandar Sunway","RM 450.00","2019-06-24","24/06/2019","7","7372572"
"Middle Room at BU11 Near Damansara Utama, Petaling Jaya, Low Deposit, Incude Utitlity","selangor","Damansara Utama, Petaling Jaya","RM 700.00","2019-06-24","24/06/2019","7","7398661"
"Single Room C/W Bed at 28 Boulevard, Pandan","selangor","28 Boulevard, Pandan","RM 650.00","2019-06-24","24/06/2019","7","7407257"
"Wi-Fi + Aircon at Kota Damansara Nearby the Strand, Sunway Giza , MRT Surian","selangor","Kota Damansara, Petaling Jaya","RM 700.00","2019-06-24","24/06/2019","7","7403805"
"Master Room at Cova Suites, Kota Damansara Near SEGI University","selangor","Kota Damansara, Petaling Jaya","RM 950.00","2019-06-24","24/06/2019","7","7386520"
"Middle Room at Tropicana, Petaling Jaya","selangor","Tropicana, Petaling Jaya","RM 500.00","2019-06-24","24/06/2019","7","7416502"
"Middle Room at SuriaMas, Bandar Sunway","selangor","SuriaMas, Bandar Sunway","RM 550.00","2019-06-24","24/06/2019","7","7416412"
"Master Room at Gugusan Dedap, Kota Damansara","selangor","Gugusan Dedap, Kota Damansara","RM 550.00","2019-06-24","24/06/2019","7","7415619"
"Single Small Room at Pacific Place, Ara Damansara Near LRT Ara Damansara","selangor","Pacific Place, Ara Damansara","RM 600.00","2019-06-24","24/06/2019","7","7398835"
"Middle Room at Serin Residendy Cyberjaya, Selangor","selangor","Cyberjaya, Selangor","RM 700.00","2019-06-24","24/06/2019","7","7415715"
"Twin Sharing Room for Male @ Arte near MSU AEON Shah Alam Seksyen 13","selangor","Arte, Shah Alam","RM 360.00","2019-06-24","24/06/2019","7","7381244"
"Private Room Rent At Shah Alam, Alam Impian Section 35,Taman Sri Muda,Kemuning","selangor","Alam Impian, Shah Alam","RM 540.00","2019-06-24","24/06/2019","7","7372233"
"USJ1 Casa Subang behind Summit Mall - fully furnished air cond room","selangor","UEP Subang Jaya, Subang Jaya","RM 530.00","2019-06-24","24/06/2019","7","7413593"
"Single Room at Casa Indah 1, Tropicana","selangor","Casa Indah 1, Tropicana","RM 650.00","2019-06-24","24/06/2019","7","7397364"
"Small Room at Cyber Heights Villa, Cyberjaya [Prefer Chinese]","selangor","Cyber Heights Villa, Cyberjaya","RM 450.00","2019-06-24","24/06/2019","7","7392114"
