"Middle Room at Greenfield Regency, Johor Bahru","johor","Greenfield Regency, Johor Bahru","RM 500.00","2019-08-02","29/07/2019","7","7430928"
"Middle Room at Permas Jaya, Johor Bahru","johor","Permas Jaya, Johor Bahru","RM 700.00","2019-08-02","29/07/2019","7","7430632"
"Setia Tropika Gated & Guarded (EDL), Middle room with Wifi and washroom","johor","Johor Bahru, Johor","RM 550.00","2019-08-02","29/07/2019","7","7430574"
"Single Room at Taman Mutiara Rini, Skudai","johor","Taman Mutiara Rini, Skudai","RM 350.00","2019-08-02","29/07/2019","7","7369852"
"Single Room Near bukit indah at Taman Perling, Iskandar Puteri (Free WiFi, utility included)","johor","Taman Perling, Iskandar Puteri","RM 320.00","2019-08-02","29/07/2019","7","7430897"
"Bilik Sewa Wanita Muslim di Flat Sri Lanang, Tebrau","johor","Taman Desa Tebrau, Johor Bahru","RM 160.00","2019-08-02","29/07/2019","7","7430855"
"Master Room at Medini, Iskandar Puteri","johor","Medini, Iskandar Puteri","RM 750.00","2019-08-02","29/07/2019","7","7431034"
"Middle Room at Bukit Indah, Johor Bahru","johor","Bukit Indah, Johor Bahru","RM 450.00","2019-08-02","29/07/2019","7","7430964"
"Middle Room at Taman Mutiara Rini, Skudai","johor","Taman Mutiara Rini, Skudai","RM 550.00","2019-08-02","29/07/2019","7","7369848"
"[15 Mins to Pasir Gudang & Tanjung Langsat - Fully Furnished] Double Storey - Single Room in Kota Masai, Pasir Gudang","johor","Kota Masai, Pasir Gudang","RM 300.00","2019-08-02","29/07/2019","7","7430989"
"Middle Room at Bukit Indah G&G (Jalan Indah7), Johor Bahru","johor","Bukit Indah, Johor Bahru","RM 550.00","2019-08-02","29/07/2019","7","7430717"
"Middle Room at Taman Nusa Bestari 2, Iskandar Puteri","johor","Taman Nusa Bestari 2, Iskandar Puteri","RM 350.00","2019-08-02","29/07/2019","7","7430895"
"Single Room at Bandar Seri Alam, Pasir Gudang","johor","Bandar Seri Alam, Pasir Gudang","RM 450.00","2019-08-02","29/07/2019","7","7431045"
"[15 Mins to Pasir Gudang & Tanjung Langsat - Fully Furnished] Double Storey - Middle Room in Kota Masai, Pasir Gudang","johor","Kota Masai, Pasir Gudang","RM 400.00","2019-08-02","29/07/2019","7","7430986"
"Middle Room at Bukit Indah, Johor Bahru opposite Aeon Shopping (In front CW3 bus stop)","johor","Bukit Indah, Johor Bahru","RM 380.00","2019-08-02","29/07/2019","7","7430677"
"Single Room at Lake View Suite, Austin perdana","johor","Lake View Suite, Johor Bahru","RM 450.00","2019-08-02","29/07/2019","7","7430479"
"Single Room at Tropez Residences, Danga Bay","johor","Tropez Residences, Danga Bay","RM 500.00","2019-08-02","29/07/2019","7","7430484"
"Middle Room at Taman Paramount, Petaling Jaya","selangor","Taman Paramount, Petaling Jaya","RM 500.00","2019-08-02","01/08/2019","7","7392589"
"Casa Indah 1 -Clean Cosy Middle Room Full Furnish in FF Condo unit","selangor","Kota Damansara, Petaling Jaya","RM 740.00","2019-08-02","01/08/2019","7","7432586"
"Single Room At SS2 , Petaling Jaya With Cleaning Service, FREE WIFI","selangor","SS2, Petaling Jaya","RM 550.00","2019-08-02","01/08/2019","7","7420737"
"Mediym Room at Casa Indah Near Pelangi Damansara Sentral, Mutiara Damansara","selangor","Pelangi Damansara Sentral, Mutiara Damansara","RM 700.00","2019-08-02","01/08/2019","7","7398804"
"SS2 Female Only Room For Rent, High Speed WiFI, Fully Facilitise","selangor","SS2, Petaling Jaya","RM 670.00","2019-08-02","01/08/2019","7","7371776"
"Middle Room at BU12, Bandar Utama With 100Mbps Wifi & Weekly Cleaning","selangor","BU12, Bandar Utama","RM 600.00","2019-08-02","01/08/2019","7","7425446"
"Big Master Room at Cova Suites, Kota Damansara Near SEGI University, MRT Station","selangor","Cova Suites, Kota Damansara","RM 950.00","2019-08-02","01/08/2019","7","7406578"
"Single Room At Bandar Utama With Free High Speed WIFI","selangor","Bandar Utama, Petaling Jaya","RM 500.00","2019-08-02","01/08/2019","7","7371798"
"Full Furnished Room The Strand Nearby Surian MRT & GIZA Mall & WIFI","selangor","Kota Damansara, Petaling Jaya","RM 700.00","2019-08-02","01/08/2019","7","7347967"
