"Ppam metropolitan kepong","kepong","B13A-16 metropolitan kepong Jalan Lingkaran Tengah 2 Kuala lumpur","   1,500      ","2019-09-09","07 Sep 2019","42","AARCMRGB"
"Nadia, Desa ParkCity","kepong","Persiaran Residen, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   850      ","2019-09-09","22 Aug 2019","42","QTACEARO"
"Plaza Menjalara","kepong","Jalan Menjalara Idaman (13th floor)","   1,600      ","2019-09-09","08 Aug 2019","42","KKHLRHBC"
"Menjalara 18 Residence, Bandar Menjalara","kepong","Menjalara 18, Jalan 29/62B, Bandar Manjalara, 52200 Kuala Lumpur","   2,400      ","2019-09-09","11 Aug 2019","42","BVBMZIFI"
"The Westside Two, Desa ParkCity","kepong","Jalan Residen Utama, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   4,300      ","2019-09-09","08 Aug 2019","42","XMGCLZCR"
"Kestana Condominium, Bandar Menjalara","kepong","Jalan Medan Putra 3, Medan Putra Bussiness Centre, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,600      ","2019-09-09","31 Jul 2019","42","VDBXJZNF"
"Puncak Desa Apartment, Kepong","kepong","Apartment Puncak Desa, Taman Sri Ehsan, 52100 Sungai Buloh, Selangor, Malaysia","   800      ","2019-09-09","06 Aug 2019","42","BDTXXQRK"
"The Westside One, Desa ParkCity","kepong","Jalan Residen Utama, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   3,700      ","2019-09-09","15 Aug 2019","42","QTKCQGFX"
"Westside 2","kepong","Jalan residensi 3","   1,200      ","2019-09-09","22 Aug 2019","42","ZMWKWBFR"
"Sri Ehsan Apartment, Kepong","kepong","E-GA-Aa, Jalan 7, Taman Desa Jaya, 52100 Kuala Lumpur, Selangor, Malaysia","   900      ","2019-09-09","08 Aug 2019","42","UGFDZXRS"
"Desa Jaya double storey house with 6 rooms","kepong","No.37, Jalan 52/1 Desa Jaya Kepong","   2,500      ","2019-09-09","21 Aug 2019","42","PPWXXBGV"
"Res 280","kepong","Selayang-Kepong Highway (133.97 km) Batu Caves","   1,400      ","2019-09-09","23 Aug 2019","42","CACVRKJL"
"Magna Ville, Selayang","kepong","MAGNAVILLE CONDOMINIUM, LEBUHRAYA KEPONG-SELAYANG, BATU CAVES","   500      ","2019-09-09","04 Sep 2019","42","LOGPERYT"
"Sri Ehsan Apartment, Kepong","kepong","E-G-2, Jalan 7, Taman Desa Jaya, 52100 Kuala Lumpur, Selangor, Malaysia","   820      ","2019-09-09","08 Sep 2019","42","AOGHTINE"
"Taman Aman Putra, Jinjang","kepong","Taman Aman Putra, Jalan 2/16D, Perumahan Awam Jinjang Utara, 52000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","   1,000      ","2019-09-09","28 Aug 2019","42","CHWALMGX"
"Apartment Taman Sri Kuching","kepong","Jalan Matang 1 Off Taman Sri Kuching","   850      ","2019-09-09","09 Aug 2019","42","HGYQUSRF"
"Sri Intan 2, Jalan Ipoh","kepong","Jalan Terolak 6, Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,500      ","2019-09-09","08 Aug 2019","42","BVSZNLDS"
"Boh Boh Living Room No. 2","kepong","27, jalan 1/80b","   1,200      ","2019-09-09","08 Aug 2019","42","XQXSKFIU"
"Permai Ria Condominium","kepong","Jalan 1/18B, Taman Batu Permai, Jalan Ipoh","   1,200      ","2019-09-09","19 Aug 2019","42","WXLNRAOG"
"Permai Ria Condominium","kepong","Jalan 1/18B, Taman Batu Permai, Jalan Ipoh","   1,200      ","2019-09-09","01 Aug 2019","42","MTFDTTWD"
"Pelangi Indah, Jalan Ipoh","kepong","B-14 Pelangi Indah Condominium, Batu 4 1/2 Jalan Ipoh, 51200 Kuala Lumpur, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","   1,000      ","2019-09-09","29 Aug 2019","42","OTUALSKP"
"Boulevard Serviced Apartment, Jalan Ipoh","kepong","Malaysia","   1,600      ","2019-09-09","09 Sep 2019","42","SVICXXXE"
"Dex @ Kiara East, Jalan Ipoh","kepong","Taman Mastiara, Jalan 1/18B, Taman Mastiara, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","   2,200      ","2019-09-09","14 Aug 2019","42","XPCCXHRW"
"kiara east suite dex","kepong","Jalan Kuching","   1,900      ","2019-09-09","11 Aug 2019","42","XMBVSJLD"
"Alam Puri, Jalan Ipoh","kepong","Jalan 1/18b, Taman Batu Permai, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,600      ","2019-09-09","28 Aug 2019","42","UHDLVFLA"
"Dex @ Kiara East, Jalan Ipoh","kepong","Taman Mastiara, Jalan 1/18B, Taman Mastiara, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","   1,750      ","2019-09-09","09 Sep 2019","42","EHEZMOGB"
"Lakeville Residences","kepong","B-40 Jalan Sibu, Taman Wahyu, Kuala Lumpur","   750      ","2019-09-09","08 Aug 2019","42","AVUCPHYU"
"Lakeville Residence, Jalan Ipoh","kepong","Jalan Sibu, Taman Wahyu, 68100 Batu Caves, Wilayah Persekutuan Kuala Lumpur, Malaysia","   2,200      ","2019-09-09","11 Aug 2019","42","QWKVRDQS"
"Lakeville Residence, Jalan Ipoh","kepong","Jalan Sibu, Taman Wahyu, 68100 Batu Caves, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,900      ","2019-09-09","26 Aug 2019","42","YLUJRXSE"
"Lakeville Residence, Jalan Ipoh","kepong","Jalan Sibu, Taman Wahyu, 68100 Batu Caves, Wilayah Persekutuan Kuala Lumpur, Malaysia","   950      ","2019-09-09","05 Sep 2019","42","SDPAWPPY"
"Vista Saujana, Kepong","kepong","Persiaran Kip 2, Taman Perindustrian Kip, 52200 Kuala Lumpur, Selangor, Malaysia","   400      ","2019-09-09","17 Aug 2019","42","SBZBROOI"
"Ixora Apartment, Kepong","kepong","Jalan Wangsa 3/4, Taman Wangsa Permai, 52200 Kuala Lumpur, Selangor, Malaysia","   1,300      ","2019-09-09","08 Sep 2019","42","XIXANMAZ"
"Ixora Apartment, Kepong","kepong","Jalan Wangsa 3/4, Taman Wangsa Permai, 52200 Kuala Lumpur, Selangor, Malaysia","   1,300      ","2019-09-09","08 Aug 2019","42","ITBBNRNA"
"Ppam MRR2 Kepong","kepong","B 18 11, Block B.PPAM","   1,300      ","2019-09-09","12 Aug 2019","42","ZTLFPOCV"
"Desa Satu, Kepong","kepong","Desa Aman Puri, 52100 Kuala Lumpur, Selangor, Malaysia","   350      ","2019-09-09","04 Sep 2019","42","SFAPEIST"
"Ixora Apartment, Kepong","kepong","Jalan Wangsa 3/4, Taman Wangsa Permai, 52200 Kuala Lumpur, Selangor, Malaysia","   1,100      ","2019-09-09","09 Sep 2019","42","DPFOIESX"
"Taman Desa Jaya, Kepong","kepong","Jalan 37, jalan 52/1, Taman Desa Jaya, 52100 Kuala Lumpur, Selangor, Malaysia","   700      ","2019-09-09","09 Sep 2019","42","OAHZYOYB"
"Desa Aman Puri, Kepong","kepong","Jalan Desa 1/1, Desa Aman Puri, 52100 Kuala Lumpur, Selangor, Malaysia","   700      ","2019-09-09","26 Aug 2019","42","WBTRJCEP"
"Rooms at Kepong/Segambut","kepong","Jalan 2/38D","   500      ","2019-09-09","24 Aug 2019","42","GGUXTNEK"
"Desa Aman Puri, Kepong","kepong","Desa Dua Aman Puri","   1,000      ","2019-09-09","22 Aug 2019","42","IABTOGBW"
"Taman Usaha Jaya, Kepong","kepong","Jalan 10, Taman Usaha Jaya, 52100 Kuala Lumpur, Selangor, Malaysia","   1,490      ","2019-09-09","02 Sep 2019","42","UKUONFDV"
"Small Room SD5, Bandar Sri Damansara","kepong","Jalan Jati SD 4/5","   500      ","2019-09-09","28 Aug 2019","42","VPMHBFMP"
"Pelangi utama condominium","kepong","Jalan masjid kampong kayu ara","   680      ","2019-09-09","03 Sep 2019","42","WRDRIZVL"
"Amandari, Segambut","kepong","Jalan 30/38a, Taman Sri Bintang, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,800      ","2019-09-09","01 Sep 2019","42","EXEBBCOE"
"Waldorf Tower, Sri Hartamas","kepong","Hartamas Shopping, Sri Hartamas, Jalan Sri Hartamas 1, Kuala Lumpur, 50480, Malaysia","   3,600      ","2019-09-09","01 Sep 2019","42","IWOEHORY"
"Flora Damansara, Damansara Perdana","kepong","Jalan PJU 8/9, Flora Damansara, 47820 Petaling Jaya, Selangor, Malaysia","   850      ","2019-09-09","19 Aug 2019","42","FOZQHEJF"
"Apartment Jelutung Selayang Height","kepong","B-3A-16 Apartment Jelutung, Jalan SH 1 /2 Selayang Height, Batu Caves, Selangor","   750      ","2019-09-09","01 Aug 2019","42","ILCVHAZR"
"D'Sara Sentral, Sungai Buloh","kepong","Jalan Bekas Talian Letrik Kampong Baru, Kampung Baru Sungai Buloh, 47000 Shah Alam, Selangor, Malaysia","   3,800      ","2019-09-09","30 Jul 2019","42","RJTIWRER"
"one selayang","kepong","One Selayang, Jalan OS 1/1, 68100 Batu Caves, Selangor","   1,250      ","2019-09-09","08 Sep 2019","42","EXGCKKPV"
"One Selayang Apartment","kepong","One Selayang, Jalan OS 1/1, Batu Caves, Selangor","   1,250      ","2019-09-09","21 Aug 2019","42","EKJWOHYN"
"Metropolitan Square Condo (MSQ)","kepong","Damamsara Perdana","   1,900      ","2019-09-09","04 Sep 2019","42","ZLIUGNLO"
"Kuala Lumpur Traders Square","kepong","Jalan Gombak Setapak","   2,000      ","2019-09-09","26 Aug 2019","42","CAFWJTYI"
"Perdana Emerald, Damansara Perdana","kepong","Emerald Plaza, Lot F-05, Level L1, Jalan PJU 8/3A, Bandar Damansara Perdana, Selangor, 47820 Petaling Jaya, Malaysia","   800      ","2019-09-09","12 Aug 2019","42","DACKLWFL"
"Perdana Exclusive, Damansara Perdana","kepong","Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   480      ","2019-09-09","05 Sep 2019","42","IWGUOYBJ"
"Apartment palma puteri","kepong","6/6 Jalan cecawi, seksyen 6,kota damansara","   300      ","2019-09-09","30 Aug 2019","42","ZBRSMMQU"
"Perdana Exclusive, Damansara Perdana","kepong","Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   590      ","2019-09-09","05 Sep 2019","42","CXSGGGRL"
"Palm Spring, Kota Damansara","kepong","Palm Springs Damansara, C-705, Block C, Jalan PJU 3/29, Kota Damansara, 47810, Petaling Jaya, Selangor, 47810 Petaling Jaya, Malaysia","   450      ","2019-09-09","17 Aug 2019","42","LVEYPOVG"
"Beverly Tower","kepong","Medan Putra Business Centre","   600      ","2019-09-09","18 Aug 2019","42","QVARCUEJ"
"Heritage Bungalow","kepong","42, Jalan Kasipillay, 2 1/2 Mile Jalan Sultan Azlan Shah, Kuala Lumpur","   700      ","2019-09-09","04 Sep 2019","42","ZJJYVVGE"
"Apartment Bayu","kepong","A-308 Block A Pju 10/4 Pju 10 Damansara","   1,100      ","2019-09-09","30 Jul 2019","42","IJTPDGTC"
"Court 28 @ KL City, Sentul Jalan Ipoh","kepong","Jalan Kasipillay, Kuala Lumpur","   2,500      ","2019-09-09","31 Jul 2019","42","UEUVIGSB"
"Perdana View, Damansara Perdana","kepong","Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   1,700      ","2019-09-09","02 Aug 2019","42","YMYSGVRJ"
"Mutiara Homes, Mutiara Damansara","kepong","Jalan PJU 7/12A, Mutiara Homes, 47800 Petaling Jaya, Selangor, Malaysia","   700      ","2019-09-09","02 Aug 2019","42","ACSQBOYM"
"Colonial Soho Empire City Damansara","kepong","Empire City Damansara","   1,400      ","2019-09-09","03 Aug 2019","42","KHLPMZDB"
"D'SARA SENTRAL CONDOMINIUM","kepong","Jalan Welfare, Kampung Baru Sungai Buloh Seksyen U19","   2,000      ","2019-09-09","04 Aug 2019","42","HFBODKMT"
"Prima damansara","kepong","jalan pju10/9d, prima damansara","   800      ","2019-09-09","05 Aug 2019","42","JQXNUVJC"
"Sri Putramas II, Dutamas","kepong","A1-28-01 Royal Domain Condo, Jalan Putramas, off Jalan Kuching, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   2,300      ","2019-09-09","05 Aug 2019","42","WGXQRYYH"
"Dorsett Residences, Sri Hartamas","kepong","Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   4,000      ","2019-09-09","06 Aug 2019","42","ONQRAXUS"
"the reach @ titiwangsa","kepong","Jalan Tembaga, Setapak, 53300 Kuala Lumpur (23rd floor)","   3,500      ","2019-09-09","08 Aug 2019","42","XQREGRPS"
"Kiara 163, Mont Kiara","kepong","Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   1,500      ","2019-09-09","08 Aug 2019","42","HKBPKDNB"
"BayBerry Serviced Residence @ Tropicana Gardens, Kota Damansara","kepong","Surian, 47810 Petaling Jaya, Selangor, Malaysia","   2,300      ","2019-09-09","11 Aug 2019","42","PVSLGHMX"
"empire city","kepong","Damansara","   1,300      ","2019-09-09","12 Aug 2019","42","SMHLBEGQ"
"Changkat View, Dutamas","kepong","Changkat View, 18 Jalan Dutamas Raya, Wilayah Persekutuan, 51200 Kuala Lumpur, Malaysia","   2,200      ","2019-09-09","13 Aug 2019","42","IGQNUBBM"
"residensi gombak 126","kepong","Jalan Gombak, 53000, Kuala Lumpur.","   1,400      ","2019-09-09","14 Aug 2019","42","LXVFJAGW"
"288 Residency, Setapak","kepong","288 Residency, 53100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","   700      ","2019-09-09","14 Aug 2019","42","RWPIHEET"
"Lestari Apartment","kepong","Lestari Apartment, Jalan Pju 10/1B, Damansara Damai 47830 Petaling Jaya Selangor","   500      ","2019-09-09","16 Aug 2019","42","ZAGSLEHN"
"Neo Damansara C2","kepong","PJU 8 /1, Damansara Perdana, Petaling Jaya,","   1,550      ","2019-09-09","16 Aug 2019","42","MGIGXKPJ"
"D'sara Sentral Sovo","kepong","Jalan Welfare, Kampung Baru Sungai Buloh","   2,500      ","2019-09-09","17 Aug 2019","42","IXPGWFDN"
"Surian Residences, Mutiara Damansara","kepong","Jalan PJU 7/26, Mutiara Homes, 47800 Petaling Jaya, Selangor, Malaysia","   3,500      ","2019-09-09","17 Aug 2019","42","ERLRNPQL"
"Mawar Apartment, Sentul","kepong","Jalan 1/48a, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   300      ","2019-09-09","17 Aug 2019","42","WYWFWIIX"
"2-storey link - Damansara Damai","kepong","No. 115, Jalan PJU10/14H, Saujana Damansara, Damansara Damai","   690,000      ","2019-09-09","17 Aug 2019","42","GQZUXJYD"
"Persiaran Bruas, Damansara Heights","kepong","31 Persiaran Bruas","   700      ","2019-09-09","17 Aug 2019","42","MLEVZDOI"
"Bandar Utama","kepong","Jalan BU1/2/3/4/7/10","   550      ","2019-09-09","17 Aug 2019","42","YDCAECCN"
"NEWLY REFURBISHED - Damansara Heights","kepong","31 Persiaran Bruas","   800      ","2019-09-09","17 Aug 2019","42","ZKWBQROC"
"Neo Damansara, Damansara Perdana","kepong","Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   1,400      ","2019-09-09","18 Aug 2019","42","JDWYJRZL"
"Awesome deal !! Fantastic rooms in Damansara Heights !","kepong","31 Persiaran Bruas","   800      ","2019-09-09","18 Aug 2019","42","TJYJVDHB"
"Perdana Emerald, Damansara Perdana","kepong","Damansara Perdana Petaling Jaya","   1,950      ","2019-09-09","19 Aug 2019","42","HMWOFIYB"
"Metropolitan Square, Damansara Perdana","kepong","E-07-08, Block E, Metropolitan Square, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   2,200      ","2019-09-09","19 Aug 2019","42","MYLIZNXO"
"Melur Apartment, Sentul","kepong","Jalan 7/48a, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   150      ","2019-09-09","19 Aug 2019","42","YHCSUWFA"
"Flora Damansara, Damansara Perdana","kepong","Jalan PJU 8/9, Flora Damansara, 47820 Petaling Jaya, Selangor, Malaysia","   800      ","2019-09-09","20 Aug 2019","42","AMNYCXCR"
"Kiara 163, Mont Kiara","kepong","Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   3,900      ","2019-09-09","21 Aug 2019","42","RVLEUVPK"
"titiwangsa sentral","kepong","No. 1, Jalan Cemur, Kuala Lumpur, Malaysia","   2,600      ","2019-09-09","21 Aug 2019","42","RBDTIQMY"
"SqWhere, Sungai Buloh","kepong","Bhpetrol, Kampung Baru Sungai Buloh, 40160, Selangor, Malaysia","   1,800      ","2019-09-09","21 Aug 2019","42","URGNNAYB"
"Pelangi Apartment, Mutiara Damansara","kepong","Pelangi Damansara, 47800 Petaling Jaya, Selangor, Malaysia","   950      ","2019-09-09","21 Aug 2019","42","JGVLHDSI"
"Melur Apartment, Sentul","kepong","Jalan 7/48a, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   300      ","2019-09-09","21 Aug 2019","42","IQIHDPDJ"
"Perdana View, Damansara Perdana","kepong","Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   1,750      ","2019-09-09","21 Aug 2019","42","ROSEUSCY"
"Villa Angsana Condominium, Jalan Ipoh, KL","kepong","Villa Angsana Condo, Jalan Krian, Batu 3 3/4, Jalan Ipoh, Wilayah Persekutuan Kuala Lumpur, 51100 Kuala Lumpur, Malaysia","   450      ","2019-09-09","24 Aug 2019","42","SFMNXLUZ"
"Tropicana Gardens, Kota Damansara","kepong","PJ 387 Sunway Giza, Persiaran Surian, Tropicana Indah, 47410 Petaling Jaya, Selangor, Malaysia","   2,400      ","2019-09-09","24 Aug 2019","42","AENKQSNR"
"Mont Kiara Sophia, Mont Kiara","kepong","Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   3,500      ","2019-09-09","24 Aug 2019","42","YGXXPMZF"
"KL Traders Square, Kuala Lumpur","kepong","Jalan Gombak, Kampung Kuantan, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   350      ","2019-09-09","25 Aug 2019","42","CQVVNMIZ"
"Armanee Terrace II, Damansara Perdana","kepong","Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia","   4,500      ","2019-09-09","25 Aug 2019","42","JJMYHTIN"
"Damansara Suria Apartment Taman KIP (Kipark Damansara)","kepong","Block C, C-15-05 Damansara Suria Apartments Taman KIP (Kipark Damansara) 52200 kl","   1,100      ","2019-09-09","25 Aug 2019","42","RIFRDMRN"
"Neo Damansara, Office for Sale","kepong","Block F, Neo Damansara","   1,450,000      ","2019-09-09","26 Aug 2019","42","SZYGVMMZ"
"Scenaria, Segambut","kepong","Jalan 6/38a, Taman Sri Sinar, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   680      ","2019-09-09","26 Aug 2019","42","CUWNMCUU"
"SD7, Bandar Sri Damansara","kepong","Jalan Ara SD 7/4F, Bandar Sri Damansara, 52200 Kuala Lumpur, Selangor, Malaysia","   2,500      ","2019-09-09","27 Aug 2019","42","MAXMQNKC"
"Palm Spring, Kota Damansara","kepong","Palm Springs Damansara, C-705, Block C, Jalan PJU 3/29, Kota Damansara, 47810, Petaling Jaya, Selangor, 47810 Petaling Jaya, Malaysia","   700      ","2019-09-09","27 Aug 2019","42","CDZAEBTW"
"De Rozelle, Kota Damansara","kepong","No. 810-B, Jalan Merbah 10/1, Kota Damansara, 47810, Petaling Jaya, Selangor, Malaysia, 47810 Petaling Jaya, Malaysia","   1,600      ","2019-09-09","27 Aug 2019","42","GAQRWZKD"
"Armanee Condominium, Damansara Damai","kepong","Jalan PJU 10/1c, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia","   1,900      ","2019-09-09","27 Aug 2019","42","UVPCSXYR"
"The Zizz, Damansara Damai","kepong","Jalan PJU 10/1a, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia","   400      ","2019-09-09","28 Aug 2019","42","SMIFCVQY"
"Empire City, Damansara Perdana","kepong","60000 Petaling Jaya, Selangor, Malaysia","   1,700      ","2019-09-09","28 Aug 2019","42","HKYWMFLG"
"Maxim Citylights","kepong","Jalan Sentul Pasar, Sentul Pasar, 51100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","   1,250      ","2019-09-09","30 Aug 2019","42","XGMOAFPY"
"palm spring @damansara","kepong","C1917, PalmSpring@Damansara, No.1, Jalan PJU 3/29, Seksyen 13, Kota Damansara","   2,300      ","2019-09-09","31 Aug 2019","42","TIKCHUIF"
"Pangsapuri Sri Meranti","kepong","Persiaran Meranti, Bandar Sri Damansara","   660      ","2019-09-09","01 Sep 2019","42","YMMWHXIF"
"Icon Residence (Mont Kiara), Dutamas","kepong","Persiaran Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   3,600      ","2019-09-09","02 Sep 2019","42","OOWUXWEM"
"Palm Spring, Kota Damansara","kepong","Palm Springs Damansara, C-705, Block C, Jalan PJU 3/29, Kota Damansara, 47810, Petaling Jaya, Selangor, 47810 Petaling Jaya, Malaysia","   750      ","2019-09-09","02 Sep 2019","42","DMSHILAF"
"Ritze Perdana 1 Damansara Perdana","kepong","No 5, Jln PJU 8/2","   1,300      ","2019-09-09","02 Sep 2019","42","IYDHZEIO"
"Damansara Foresta, Bandar Sri Damansara","kepong","Persiaran Meranti, 52200 Petaling Jaya, Selangor, Malaysia","   2,000      ","2019-09-09","02 Sep 2019","42","IBSIFVEN"
"KL Traders Square, Kuala Lumpur","kepong","Jalan Gombak, Kampung Kuantan, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","   450      ","2019-09-09","03 Sep 2019","42","UESTVRGV"
"Anggunpuri Condominium","kepong","Jalan Dutamasraya","   1,500      ","2019-09-09","04 Sep 2019","42","NWFREGAI"
"Villa Flora, TTDI","kepong","Villa Flora Condominium, Jalan Burhanuddin Helmi, Taman tun Dr Ismail, Kuala lumpur","   2,500      ","2019-09-09","04 Sep 2019","42","XNXRVOPU"
"heritage condominium","kepong","Jalan Pahang, Setapak, Kuala Lumpur","   750      ","2019-09-09","04 Sep 2019","42","VDUYBDKA"
"Seri Utama, Kota Damansara","kepong","Jalan Sepah Puteri 5/10, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia","   650      ","2019-09-09","06 Sep 2019","42","HNQWBYNA"
